Projet,job,file,stage,idIO,typeIO
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVRE,#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUV.ds,VALID_OCTAVT_OEUV,V22S7P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVRE,#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUVINDIV.ds,VALID_OCTAVT_OEUVINDIV,V23S0P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVRE,#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUVAV.ds,VALID_OCTAVT_OEUVAV,V23S5P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVRE,#ParRepDataset#Ds_LABISValidODSfOCTAV_PUB.ds,VALID_OCTAVT_PUB,V24S10P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVRE,#ParRepDataset#Ds_LABISValidODSfOCTAVT_OEUVRE.ds,VALID_OCTAVT_OUEVRE,V24S3P1,CustomInput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVRE,#ParRepDataset#Ds_LABISValidODSfOCTAV_TITRE.ds,VALID_OCTAVT_TITRE,V24S5P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVRE,#ParRepDataset#Ds_LABISValidODSfOCTAV_SYNCATLAS.ds,VALID_OCTAVT_SYNCATLAS,V24S7P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVRE,#ParRepDataset#Ds_LABISValidODSfOCTAV_SERIE.ds,VALID_OCTAVT_SERIE,V24S8P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVRE,#ParRepDataset#Ds_LABISValidODSfOCTAV_PRDTPUB.ds,VALID_OCTAVT_PRDTPUB,V26S0P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVRE,#ParRepDataset#Ds_LABISValidODSfOCTAV_ISWC.ds,VALID_OCTAVT_ISWC,V29S0P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_PARTICIPANT,#ParRepDataset#Ds_LABISValidODSfOCTAVT_PARTICIPANT.ds,OCTAVT_PARTICIPANT,V0S140P3,CustomInput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_PARTICIPANT,#ParRepDataset#Ds_LABISValidODSfOCTAV_PARTPT.ds,VALID_OCTAVT_PARTPT,V18S0P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_PARTICIPANT,#ParRepDataset#Ds_LABISValidODSfOCTAV_NOMPARTPT.ds,VALID_OCTAVT_NOMPARTPT,V19S0P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr01TYPADR,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr01TYPADR.ds,Ds_LABISValidODSfOSCAR01Extr01TYPADR,V0S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr02GRECOAD,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr02GRECOAD.ds,Ds_LABISValidODSfOSCAR01Extr02GRECOAD,V0S6P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr03CLASSIFEDITEUR,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr03CLASSIFEDITEUR.ds,Ds_LABISValidODSfOSCAR01Extr03CLASSIFEDITEUR,V1S0P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr04QUALSTATUT,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr04QUALSTATUT.ds,Ds_LABISValidODSfOSCAR01Extr04QUALSTATUT,V2S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr05TYPNOM,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr05TYPNOM.ds,Ds_LABISValidODSfOSCAR01Extr05TYPNOM,V3S0P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr06CATAL,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr06CATAL.ds,Ds_LABISValidODSfOSCAR01Extr06CATAL,V0S6P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr07CATALPERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr07CATALPERS.ds,Ds_LABISValidODSfOSCAR01Extr07CATALPERS,V1S0P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr08COAD,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr08COAD.ds,Ds_LABISValidODSfOSCAR01Extr08COAD,V2S4P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr09PERSREF,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr09PERSREF.ds,Ds_LABISValidODSfOSCAR01Extr09PERSREF,V2S2P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr10CARRIERE,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr10CARRIERE.ds,Ds_LABISValidODSfOSCAR01Extr10CARRIERE,V2S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr11JCLASSIFEDITEUR,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr11JCLASSIFEDITEUR.ds,Ds_LABISValidODSfOSCAR01Extr11JCLASSIFEDITEUR,V3S0P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr12NOM,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr12NOM.ds,Ds_LABISValidODSfOSCAR01Extr12NOM,V4S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr13ADRPERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr13ADRPERS.ds,Ds_LABISValidODSfOSCAR01Extr13ADRPERS,V0S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr14APPORT,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr14APPORT.ds,Ds_LABISValidODSfOSCAR01Extr14APPORT,V0S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr15DETAPPORT,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr15DETAPPORT.ds,Ds_LABISValidODSfOSCAR01Extr15DETAPPORT,V0S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr16ADRNUMPERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr16ADRNUMPERS.ds,Ds_LABISValidODSfOSCAR01Extr16ADRNUMPERS,V0S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr17PARAMPROMO,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr17PARAMPROMO.ds,Ds_LABISValidODSfOSCAR01Extr17PARAMPROMO,V0S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr18TITRES,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr18TITRES.ds,Ds_LABISValidODSfOSCAR01Extr18TITRES,V0S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr19TITREHONOR,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr19TITREHONOR.ds,Ds_LABISValidODSfOSCAR01Extr19TITREHONOR,V0S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr20PERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr20PERS.ds,Ds_LABISValidODSfOSCAR01Extr20PERS,V2S2P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr21ADRELEC,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr21ADRELEC.ds,Ds_LABISValidODSfOSCAR01Extr21ADRELEC,V0S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR01Extr22NUMTEL,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr22NUMTEL.ds,Ds_LABISValidODSfOSCAR01Extr22NUMTEL,V0S1P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans01TYPADR,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr01TYPADR.ds,Ds_LABISValidODSfOSCAR01Extr01TYPADR,V0S1P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans01TYPADR,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans01TYPADR.ds,Ds_LABISValidODSfOSCAR02Trans01TYPADR,V0S26P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans02GRECOAD,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans02GRECOAD.ds,Ds_LABISValidODSfOSCAR02Trans02GRECOAD,V0S26P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans02GRECOAD,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr02GRECOAD.ds,Ds_LABISValidODSfOSCAR01Extr02GRECOAD,V0S6P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans03CLASSIFEDITEUR,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans03CLASSIFEDITEUR.ds,Ds_LABISValidODSfOSCAR02Trans03CLASSIFEDITEUR,V0S26P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans03CLASSIFEDITEUR,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr03CLASSIFEDITEUR.ds,Ds_LABISValidODSfOSCAR01Extr03CLASSIFEDITEUR,V1S0P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans04QUALSTATUT,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans04QUALSTATUT.ds,Ds_LABISValidODSfOSCAR02Trans04QUALSTATUT,V0S26P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans04QUALSTATUT,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr04QUALSTATUT.ds,Ds_LABISValidODSfOSCAR01Extr04QUALSTATUT,V2S2P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans05TYPNOM,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans05TYPNOM.ds,Ds_LABISValidODSfOSCAR02Trans05TYPNOM,V0S26P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans05TYPNOM,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr05TYPNOM.ds,Ds_LABISValidODSfOSCAR01Extr05TYPNOM,V3S0P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans07CATALPERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr07CATALPERS.ds,Ds_LABISValidODSfOSCAR01Extr07CATALPERS,V0S1P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans07CATALPERS,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans07CATALPERS.ds,Ds_LABISValidODSfOSCAR02Trans07CATALPERS,V0S32P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans07CATALPERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr08COAD.ds,Ds_LABISValidODSfOSCAR01Extr08COAD,V6S0P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans08COAD,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr08COAD.ds,Ds_LABISValidODSfOSCAR01Extr08COAD,V0S1P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans08COAD,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr06CATAL.ds,Ds_LABISValidODSfOSCAR01Extr06CATAL,V0S27P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans08COAD,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans08COAD.ds,Ds_LABISValidODSfOSCAR02Trans08COAD,V0S30P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans09PERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr09PERSREF.ds,Ds_LABISValidODSfOSCAR01Extr09PERSREF,V0S1P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans09PERS,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans09PERS.ds,Ds_LABISValidODSfOSCAR02Trans09PERS,V0S34P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans09PERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr20PERS.ds,Ds_LABISValidODSfOSCAR01Extr20PERS,V0S43P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans09PERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr18TITRES.ds,Ds_LABISValidODSfOSCAR01Extr18TITRES,V3S0P1,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans10aCARRIERE,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr10CARRIERE.ds,Ds_LABISValidODSfOSCAR01Extr10CARRIERE,V0S1P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans10aCARRIERE,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans10aCARRIERE.ds,Ds_LABISValidODSfOSCAR02Trans10aCARRIERE,V0S26P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans10bROLES,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr10CARRIERE.ds,Ds_LABISValidODSfOSCAR01Extr10CARRIERE,V0S1P3,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans10bROLES,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans10bROLES.ds,Ds_LABISValidODSfOSCAR02Trans10bROLES,V0S28P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans10cQUALSTATUT,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr10CARRIERE.ds,Ds_LABISValidODSfOSCAR01Extr10CARRIERE,V0S1P3,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans10cQUALSTATUT,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans10cQUALSTATUT.ds,Ds_LABISValidODSfOSCAR02Trans10cQUALSTATUT,V0S29P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans11JCLASSIFEDITEUR,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr11JCLASSIFEDITEUR.ds,Ds_LABISValidODSfOSCAR01Extr11JCLASSIFEDITEUR,V0S1P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans11JCLASSIFEDITEUR,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans11JCLASSIFEDITEUR.ds,Ds_LABISValidODSfOSCAR02Trans11JCLASSIFEDITEUR,V0S34P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans12NOM,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr12NOM.ds,Ds_LABISValidODSfOSCAR01Extr12NOM,V0S1P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans12NOM,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans12NOM.ds,Ds_LABISValidODSfOSCAR02Trans12NOM,V0S34P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans13ADRESSES,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr13ADRPERS.ds,Ds_LABISValidODSfOSCAR01Extr13ADRPERS,V0S1P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans13ADRESSES,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans13ADRESSES.ds,Ds_LABISValidODSfOSCAR02Trans13ADRESSES,V0S26P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans14APPORT,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans14APPORT.ds,Ds_LABISValidODSfOSCAR02Trans14APPORT,V0S26P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans14APPORT,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr14APPORT.ds,Ds_LABISValidODSfOSCAR01Extr14APPORT,V5S0P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans15DETAPPORT,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans15DETAPPORT.ds,Ds_LABISValidODSfOSCAR02Trans15DETAPPORT,V0S26P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans15DETAPPORT,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr15DETAPPORT.ds,Ds_LABISValidODSfOSCAR01Extr15DETAPPORT,V6S0P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans16ADRNUMPERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr16ADRNUMPERS.ds,Ds_LABISValidODSfOSCAR01Extr16ADRNUMPERS,V0S1P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans16ADRNUMPERS,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans16ADRNUMPERS.ds,Ds_LABISValidODSfOSCAR02Trans16ADRNUMPERS,V0S26P2,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans17PARAMPROMO,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr17PARAMPROMO.ds,Ds_LABISValidODSfOSCAR01Extr17PARAMPROMO,V0S1P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans17PARAMPROMO,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans17PARAMPROMO.ds,Ds_LABISValidODSfOSCAR02Trans17PARAMPROMO,V0S34P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans18TITRES,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr19TITREHONOR.ds,Ds_LABISValidODSfOSCAR01Extr19TITREHONOR,V0S1P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans18TITRES,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans18TITREHONOR.ds,Ds_LABISValidODSfOSCAR02Trans18TITREHONOR,V0S34P1,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans19ADRESSELEC,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans19ADRESSELEC.ds,Ds_LABISValidODSfOSCAR02Trans19ADRESSELEC,V0S26P2,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans19ADRESSELEC,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr21ADRELEC.ds,Ds_LABISValidODSfOSCAR01Extr21ADRELEC,V89S0P2,CustomOutput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans20NUMTEL,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans20NUMTEL.ds,Ds_LABISValidODSfOSCAR02Trans20NUMTEL,V0S26P2,CustomInput
MGTPRD,Jx_LABISValidODSfOSCAR02Trans20NUMTEL,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr22NUMTEL.ds,Ds_LABISValidODSfOSCAR01Extr22NUMTEL,V91S0P2,CustomOutput
MGTPRD,Jx_LABISValidODSfPORTL00Init01ChargeCnxPortail,\(2)\(2)0\(1)\(3)file \(2)#ParRepSource#SocAndMndtrActifLastLogonTimestamp.csv\(2)0,Sequential_File_110,V0S110P1,CustomOutput
MGTPRD,Jx_LABISValidODSfPORTL01Extr01DDECTR,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr01DDECTR.ds,Ds_LABISValidODSfPORTL01Extr01DDECTR,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL01Extr02DDEINT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr02DDEINT.ds,Ds_LABISValidODSfPORTL01Extr02DDEINT,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL01Extr03PAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr03PAIEMT.ds,Ds_LABISValidODSfPORTL01Extr03PAIEMT,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL01Extr04EXTCONTRAT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr04EXTCONTRAT.ds,Ds_LABISValidODSfPORTL01Extr04EXTCONTRAT,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL01Extr05RECEIPTS,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr05RECEIPTS.ds,Ds_LABISValidODSfPORTL01Extr05RECEIPTS,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL01Extr06RECEIPTMETHOD,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr06RECEIPTMETHOD.ds,Ds_LABISValidODSfPORTL01Extr06RECEIPTMETHOD,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL01Extr07RECEIPTCLASS,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr07RECEIPTCLASS.ds,Ds_LABISValidODSfPORTL01Extr07RECEIPTCLASS,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL01Extr08GROUPS,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr08GROUPS.ds,Ds_LABISValidODSfPORTL01Extr08GROUPS,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL02Trans01DDECTR,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr04EXTCONTRAT.ds,Ds_LABISValidODSfPORTL01Extr04EXTCONTRAT,V0S107P2,CustomOutput
MGTPRD,Jx_LABISValidODSfPORTL02Trans01DDECTR,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr08GROUPS.ds,Ds_UO,V0S114P2,CustomOutput
MGTPRD,Jx_LABISValidODSfPORTL02Trans01DDECTR,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr01DDECTR.ds,Ds_LABISValidODSfPORTL01Extr01DDECTR,V0S83P9,CustomOutput
MGTPRD,Jx_LABISValidODSfPORTL02Trans01DDECTR,#ParRepDataset#Ds_LABISValidODSfPORTL02Trans01DDECTR.ds,Ds_LABISValidODSfPORTL02Trans01DDECTR,V0S92P2,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL02Trans02DDEINT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr02DDEINT.ds,Ds_LABISValidODSfPORTL01Extr02DDEINT,V0S83P8,CustomOutput
MGTPRD,Jx_LABISValidODSfPORTL02Trans02DDEINT,#ParRepDataset#Ds_LABISValidODSfPORTL02Trans02DDEINT.ds,Ds_LABISValidODSfPORTL02Trans02DDEINT,V0S92P2,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL02Trans02DDEINT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr08GROUPS.ds,Ds_UO,V67S0P2,CustomOutput
MGTPRD,Jx_LABISValidODSfPORTL02Trans03PAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr03PAIEMT.ds,Ds_LABISValidODSfPORTL01Extr03PAIEMT,V0S83P8,CustomOutput
MGTPRD,Jx_LABISValidODSfPORTL02Trans03PAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL02Trans03PAIEMT.ds,Ds_LABISValidODSfPORTL02Trans03PAIEMT,V0S92P1,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL02Trans04PAIEMTSELDR,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr05RECEIPTS.ds,Ds_LABISValidODSfPORTL01Extr05RECEIPTS,V0S83P9,CustomOutput
MGTPRD,Jx_LABISValidODSfPORTL02Trans04PAIEMTSELDR,#ParRepDataset#Ds_LABISValidODSfPORTL02Trans04PAIEMTSELDR.ds,Ds_LABISValidODSfPORTL02Trans04PAIEMTSELDR,V0S92P1,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL02Trans05TYPEPAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr07RECEIPTCLASS.ds,Ds_LABISValidODSfPORTL01Extr07RECEIPTCLASS,V0S112P1,CustomOutput
MGTPRD,Jx_LABISValidODSfPORTL02Trans05TYPEPAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL02Trans05TYPEPAIEMT.ds,Ds_LABISValidODSfPORTL02Trans05TYPEPAIEMT,V0S92P1,CustomInput
MGTPRD,Jx_LABISValidODSfPORTL02Trans05TYPEPAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr06RECEIPTMETHOD.ds,Ds_LABISValidODSfPORTL01Extr06RECEIPTMETHOD,V64S0P3,CustomOutput
MGTPRD,Jx_LABISValidODSfSELDR01Extr01FNDLOOKUP,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds,Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr02TDFFACTURE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr02TDFFACTURE.ds,Ds_LABISValidODSfSELDR01Extr02TDFFACTURE,V62S0P1,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr03TDFCONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT.ds,Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT,V63S0P2,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT.ds,Ds_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds,Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr06TIERS,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr06TIERS.ds,Ds_LABISValidODSfSELDR01Extr06TIERS,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr07LIGNECONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr07LIGNECONTRAT.ds,Ds_LABISValidODSfSELDR01Extr07LIGNECONTRAT,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr08COMPTECLIENT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr08COMPTECLIENT.ds,Ds_LABISValidODSfSELDR01Extr08COMPTECLIENT,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr09TDFLETTRAGE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr09TDFLETTRAGE.ds,Ds_LABISValidODSfSELDR01Extr09TDFLETTRAGE,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr10ITEMS,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr10ITEMS.ds,Ds_LABISValidODSfSELDR01Extr10ITEMS,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr11HISTOELIZA,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr11HISTOELIZA.ds,Ds_LABISValidODSfSELDR01Extr11HISTOELIZA,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr12ELIZASEANCE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr12ELIZASEANCE.ds,Ds_LABISValidODSfSELDR01Extr12ELIZASEANCE,V0S83P4,CustomInput
MGTPRD,Jx_LABISValidODSfSELDR01Extr13_OKC_K_HEADERS_B,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr13_OKC_K_HEADERS_B.ds,Ds_LABISValidODSfSELDR01Extr13_OKC_K_HEADERS_B,V0S83P4,CustomInput
