"idjob_path","jobName","jobFileName"," filePath"," TrueFilePath","DatasetFilePath","TrueDatasetFilePath","recordType"
"442","Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJS_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDITlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds","CustomOutput"
"443","Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJS_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDITlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_AUTOFACT#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN004.ds","CustomOutput"
"444","Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJS_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDITlog.txt","","","#PAR_PATH_DATASET#DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomInput"
"445","Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT","SUPprdJx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACTlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomOutput"
"446","Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT","SUPprdJx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_08_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_AUTOFACT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN004.csv","","","CustomInput"
"447","Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT","SUPprdJx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACTlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds","CustomInput"
"448","Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT","SUPprdJx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_08_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_AUTOFACT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN004.csv","","","CustomInput"
"449","Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT","SUPprdJx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACTlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_AUTOFACT#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN004.ds","CustomOutput"
"450","Jx_REPART_05_CONVERT_CSV_XLS_IDE12CMPLX","SUPprdJS_REPART_02_CONV_IDE12CMPLX_CSV_XLSX_ZIP_FR_2log.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_RESULTAT_IDE12CMPLX#OA-#PAR_NUM_REPART#-#PAR_NUM_COAD#.csv\(2)0","","","","CustomOutput"
"451","Jx_REPART_05_CONVERT_CSV_XLS_IDE12","SUPprdJS_REPART_02_CONV_IDE12CMPLX_CSV_XLSX_ZIP_FR_2log.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_RESULTAT_IDE12#OM-#PAR_NUM_REPART#-#PAR_NUM_COAD#.csv\(2)0","","","","CustomOutput"
"452","Jx_FEUILLET_06_CREAT_REJ_VIDE","SUPprdJS_FEUILLET_06_INIT_REJlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_#PAR_FIC_REJ#.csv\(2)0","","","","CustomInput"
"453","Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVElog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomOutput"
"454","Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVElog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE.ds","CustomInput"
"455","Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVElog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_RELEVE#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN001.ds","CustomOutput"
"456","Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVElog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_04_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_RELEVE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN001.csv","","","CustomInput"
"457","Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE","SUPprdJx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVElog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_04_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_RELEVE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN001.csv","","","CustomInput"
"458","Jx_TRACO_05_EXTR_PENEL_KEYLIG","SUPprdJx_TRACO_05_EXTR_PENEL_KEYLIGlog.txt","","","#PAR_PATH_DATASET#DS_05_EXTR_PENEL_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_EXTR_PENEL_KEYLIG.ds","CustomInput"
"459","Jx_TRACO_05_EXTR_PENEL_KEYLIG","SUPprdJx_TRACO_05_EXTR_PENEL_KEYLIGlog.txt","","","#PAR_PATH_DATASET#DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","CustomOutput"
"460","Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSS","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSSlog.txt","","","#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSS.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSS.ds","CustomInput"
"461","Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSS","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSSlog.txt","","","#PAR_PATH_DATASET#DS_01_EXTR_ULYSS.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_ULYSS.ds","CustomOutput"
"462","Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSS","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSSlog.txt","","","#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_KO.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_RAP_WEBDR_ELIZA_PIVOT_KO.ds","CustomOutput"
"463","Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_IDFIC_PROG_ELIZA_WEBDR#\(2)0","","","","CustomInput"
"464","Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_DATDECLT_PROG_ELIZA_WEBDR#\(2)0","","","","CustomInput"
"465","Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSSlog.txt","","","#PAR_PATH_DATASET#DS_01_APP_WEBDR_ELIZA_PT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_APP_WEBDR_ELIZA_PT.ds","CustomOutput"
"466","Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSSlog.txt","","","#PAR_PATH_DATASET#DS_02_EXTR_PIVOT_PROG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PIVOT_PROG.ds","CustomOutput"
"467","Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSSlog.txt","","","#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds","CustomInput"
"468","Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_03_RAP_WEBDR_ELIZA_PIVOT_KO_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#.csv\(2)0","","","","CustomInput"
"469","Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_PROG_ELIZA_WEBDR#\(2)0","","","","CustomInput"
"470","Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDITlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_DECOMPTE#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN003.ds","CustomOutput"
"471","Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDITlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_07_APP_#PAR_FIC_COPSS_DECOMPTE#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/DFN003/ROUTAG_FEUILLETN_EDIT_REQ.csv","","","CustomInput"
"472","Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDITlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds","CustomOutput"
"473","Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDITlog.txt","","","#PAR_PATH_DATASET#DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomInput"
"474","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomInput"
"475","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomInput"
"476","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_ENPAR_FIC_LISTE_COAD_IDE12_EN","","","CustomInput"
"477","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_10\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_10","","","CustomInput"
"478","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_05\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_05","","","CustomInput"
"479","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_04\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_04","","","CustomInput"
"480","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_03\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_03","","","CustomInput"
"481","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_02\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_02","","","CustomInput"
"482","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_01\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_01","","","CustomInput"
"483","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_09\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_09","","","CustomInput"
"484","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_08\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_08","","","CustomInput"
"485","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_07\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_07","","","CustomInput"
"486","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_06\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_06","","","CustomInput"
"487","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_11\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_11","","","CustomInput"
"488","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_12\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_12","","","CustomInput"
"489","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_15\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_15","","","CustomInput"
"490","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_14\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_14","","","CustomInput"
"491","Jx_REPART_01_EXTR_BI_IDE12_2","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_13\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FR_13","","","CustomInput"
"492","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomInput"
"493","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomInput"
"494","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_ENPAR_FIC_LISTE_COAD_IDE12_EN","","","CustomInput"
"495","Jx_REPART_01_EXTR_BI_IDE12","SUPprdJS_REPART_01_EXTR_BI_IDE12_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12_FRPAR_FIC_LISTE_COAD_IDE12_FR","","","CustomInput"
"496","Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEFlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_GED_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_GED_OSCAR_PENEF.ds","CustomInput"
"497","Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEFlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_EXTRACT_PENEF.ds","CustomOutput"
"498","Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEFlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_03_APP_#PAR_FIC_COPSS_ROUTAGE_GED#_OSCAR_PENEF.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/AD_FEUILLETN_GED_REQ_OSCAR_PENEF.csv","","","CustomInput"
"499","Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEFlog.txt","","","#PAR_PATH_DATASETS##PAR_FIC_COPSS_ROUTAGE_GED#.ds","AD_FEUILLETN_GED_REQ.ds","CustomOutput"
"500","Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEFlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_OSCAR#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/FF_EXTRACT_POPULATION_OSCAR.ds","CustomOutput"
"501","Jx_FEUILLET_06_CREAT_REJ_VIDE","SUPprdJx_FEUILLET_06_CREAT_REJ_VIDElog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_#PAR_FIC_REJ#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/NB_FONC_09_APP_DFN004_ROUTAG_FEUILLETN_EDIT_REQ.csv","","","CustomInput"
"502","Jx_FEUILLET_05_CTRL_COPSS_DECOMPTE","SUPprdJx_FEUILLET_05_CTRL_COPSS_DECOMPTElog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_DECOMPTE#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN003.ds","CustomInput"
"503","Jx_FEUILLET_05_CTRL_COPSS_DECOMPTE","SUPprdJx_FEUILLET_05_CTRL_COPSS_DECOMPTElog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_TECH_05_CTL_#PAR_FIC_COPSS_DECOMPTE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/DFN003.csv","","","CustomInput"
"504","Jx_FEUILLET_05_CTRL_COPSS_DECOMPTE","SUPprdJx_FEUILLET_05_CTRL_COPSS_DECOMPTElog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES##PAR_FIC_COPSS_DECOMPTE#.txt\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/sources/DFN003.txt","","","CustomOutput"
"505","Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_GED_OSCAR_PENEF.ds","","CustomInput"
"506","Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_PENEF.ds","","CustomOutput"
"507","Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_03_APP_#PAR_FIC_COPSS_ROUTAGE_GED#_OSCAR_PENEF.csv\(2)0","","","","CustomInput"
"508","Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASETS##PAR_FIC_COPSS_ROUTAGE_GED#.ds","","CustomOutput"
"509","Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_OSCAR#.ds","","CustomOutput"
"510","Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_DECOMPTE#.ds","","CustomOutput"
"511","Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_07_APP_#PAR_FIC_COPSS_DECOMPTE#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0","","","","CustomInput"
"512","Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds","","CustomOutput"
"513","Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF.ds","","CustomInput"
"514","Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_RELEVE#.ds","","CustomOutput"
"515","Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_00_APP_FIC_OSCAR_COPSSlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE.ds","","CustomOutput"
