Projet,job,file,truefile,stage,idIO,typeIO
SUPprd,Jx_REPART_02_ECLAT_LISTE_BI_IDE122,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_08\(2)0,/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_08,SF_Liste_COAD_IDE12_FR_08,V150S2P1,Cible
SUPprd,Jx_REPART_02_ECLAT_LISTE_BI_IDE122,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_09\(2)0,/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_09,SF_Liste_COAD_IDE12_FR_09,V151S2P1,Cible
SUPprd,Jx_REPART_02_ECLAT_LISTE_BI_IDE122,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_10\(2)0,/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_10,SF_Liste_COAD_IDE12_FR_10,V152S2P1,Cible
SUPprd,Jx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR_PARTIEL.ds,/work/home/dsprd1/applications/sup/repar/datastage/dataset/.ds,Data_Set_104,V0S104P1,Cible
SUPprd,Jx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds,/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds,DS_EXTRACT_BI_IDE12_FR,V140S0P1,Source
SUPprd,Jx_TRACO_03_EXTR_ELIZAT_PROG_OEUV,#PAR_PATH_DATASET#DS_ELIZA_PROG_OEUVRE.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_ELIZA_PROG_OEUVRE.ds,DS_ELIZA_PROG_OEUVRE,V103S2P1,Cible
SUPprd,Jx_TRACO_03_EXTR_ELIZAT_PROG_OEUV_PJ_ANIS,#PAR_PATH_DATASET#DS_ELIZA_PROG_OEUVRE_PJ_ANIS.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_ELIZA_PROG_OEUVRE_PJ_ANIS.ds,DS_ELIZA_PROG_OEUVRE,V103S2P1,Cible
SUPprd,Jx_TRACO_03_EXTR_ELIZAT_PROG_OEUV_PJ_ANIS,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_PROG_OEUV.csv\(2)0,/work/home/dsprd1/applications/sup/traco/datastage/sources/SF_PROG_OEUV.csv,SF_Liste_Prog,V123S0P1,Cible
SUPprd,Jx_TRACO_01_EXTR_PENEF_INFOAD,\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES##PAR_FIC_INFOAD#_#PAR_NUM_REPART#_INFO_AD.csv\(2)0,/work/home/dsprd1/applications/sup/traco/datastage/sources/FF_PENEF/647_INFO_AD.csv,SF_Extract_INFOAD,V77S0P1,Source
SUPprd,Jx_TRACO_01_EXTR_PENEF_INFOAD,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJ_#PAR_FIC_SELDR#_20190521112120.csv\(2)0,/work/home/dsprd1/applications/sup/traco/datastage/ftp/rejets/_20190521112120.csv,SF_REJETS_BL_OSCAR,V98S0P1,Cible
SUPprd,CopyOfPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#BIS\(2)0, ,Sq_Out,V32S12P2,Cible
SUPprd,Jx_TRACO_06_EXTR_PENEF_OEUVCTX_PT,#PAR_PATH_DATASET#DS_03_EXTR_PENEF_OEUVCTX.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_EXTR_PENEF_OEUVCTX.ds,DS_03_EXTR_PENEF_OEUVCTX,V103S0P2,Source
SUPprd,Jx_TRACO_06_EXTR_PENEF_OEUVCTX_PT,#PAR_PATH_DATASET#DS_06_EXTR_PENEF_OEUVCTX_PT.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_EXTR_PENEF_OEUVCTX_PT.ds,DS_06_EXTR_PENEF_OEUVCTX_PT,V105S0P1,Cible
SUPprd,Jx_TRACO_05_EXTR_PENEL_KEYLIG,#PAR_PATH_DATASET#DS_05_EXTR_PENEL_KEYLIG.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_EXTR_PENEL_KEYLIG.ds,DS_05_EXTR_PENEL_KEYLIG,V141S1P1,Cible
SUPprd,Jx_TRACO_05_EXTR_PENEL_KEYLIG,#PAR_PATH_DATASET#DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds,DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT,V147S0P2,Source
SUPprd,Jx_FEUILLET_01_CHG_CPTRENDU,\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_COMPTE_RENDU##PAR_FIC_CPTE_RENDU_REJETS_BL#.csv\(2)0,/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/CPTE_RENDU_REJETS_BL.csv,CPTE_RENDU_REJETS,V0S39P1,Source
SUPprd,Jx_FEUILLET_01_CHG_CPTRENDU,\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_COMPTE_RENDU##PAR_FIC_CPTE_RENDU_REJETS_NB#.csv\(2)0,/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/CPTE_RENDU_REJETS_NB.csv,CPTE_RENDU_REJETS_INFO,V108S0P1,Source
SUPprd,Jx_FEUILLET_02_CPTR_REJETS_NB,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_COMPTE_RENDU##PAR_FIC_CPTE_RENDU_REJETS_NB#.csv\(2)0,/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/CPTE_RENDU_REJETS_NB.csv,CPTE_RENDU_REJETS,V94S0P1,Cible
SUPprd,Jx_TRACO_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD,#PAR_PATH_DATASET#DS_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD.ds,DS_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD,V103S2P1,Cible
SUPprd,Jx_TRACO_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD.csv\(2)0,/work/home/dsprd1/applications/sup/traco/datastage/sources/SF_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD.csv,SF_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD,V107S0P3,Cible
SUPprd,Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_IDFIC_PROG_ELIZA_WEBDR#\(2)0, ,SF_ListeListeIdFic,V125S2P2,Cible
SUPprd,Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_DATDECLT_PROG_ELIZA_WEBDR#\(2)0, ,SF_ListeDatDecl,V126S2P2,Cible
SUPprd,Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_03_RAP_WEBDR_ELIZA_PIVOT_KO_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#.csv\(2)0, ,SF_03_RAP_WEBDR_ELIZA_PIVOT_KO,V134S2P1,Cible
SUPprd,Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_PROG_ELIZA_WEBDR#\(2)0, ,SF_ListeProgEliza,V137S2P1,Cible
SUPprd,Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSS,#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSS.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSS.ds,DS_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSS,V0S64P1,Cible
SUPprd,Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSS,#PAR_PATH_DATASET#DS_01_EXTR_ULYSS.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_ULYSS.ds,DS_01_EXTR_ULYSS,V124S2P2,Source
SUPprd,Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT_KO_ULYSS,#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_KO.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_RAP_WEBDR_ELIZA_PIVOT_KO.ds,DS_03_RAP_WEBDR_ELIZA_PIVOT_KO,V141S0P2,Source
SUPprd,Jx_FEUILLET_06_CREAT_REJ_VIDE,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_#PAR_FIC_REJ#.csv\(2)0,/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/NB_FONC_09_APP_DFN004_ROUTAG_FEUILLETN_EDIT_REQ.csv,SF_REJETS,V137S0P1,Cible
SUPprd,Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF,#PAR_PATH_DATASET#DS_EXTRACT_PENEF.ds, ,DS_EXTRACT_PENEF,V107S12P1,Source
SUPprd,Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds, ,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF,V113S3P1,Cible
SUPprd,Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_02_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_PENEF.csv\(2)0, ,SF_REJETS_NB_ROUTAGE_EDIT_OSCAR_PENEF2,V126S0P1,Cible
SUPprd,Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF,#PAR_PATH_DATASET##PAR_FIC_OSCAR#.ds, ,DS_FIC_OSCAR,V135S0P1,Source
SUPprd,Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_02_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_OSCAR.csv\(2)0, ,SF_REJETS_BL_ROUTAGE_EDIT_OSCAR,V137S0P1,Cible
SUPprd,Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF,#PAR_PATH_DATASET##PAR_FIC_COPSS_ROUTAGE_EDIT#.ds, ,DS_FIC_COPSS_ROUTAGE_EDIT,V87S0P2,Source
SUPprd,Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_GED_OSCAR_PENEF.ds, ,DS_RAP_ROUTAGE_GED_OSCAR_PENEF,V104S0P1,Cible
SUPprd,Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF,#PAR_PATH_DATASET#DS_EXTRACT_PENEF.ds, ,DS_EXTRACT_PENEF,V114S6P1,Source
SUPprd,Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_03_APP_#PAR_FIC_COPSS_ROUTAGE_GED#_OSCAR_PENEF.csv\(2)0, ,SF_REJETS_NB_RAP_ROUTAGE_GED_OSCAR,V117S0P1,Cible
SUPprd,Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF,#PAR_PATH_DATASETS##PAR_FIC_COPSS_ROUTAGE_GED#.ds, ,DS_FIC_COPSS_ROUTAGE_GED,V87S0P2,Source
SUPprd,Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF,#PAR_PATH_DATASET##PAR_FIC_OSCAR#.ds, ,DS_FIC_OSCAR,V95S0P1,Source
SUPprd,Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds, ,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF,V121S0P1,Source
SUPprd,Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE.ds, ,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE,V89S0P1,Cible
SUPprd,Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE,#PAR_PATH_DATASET##PAR_FIC_COPSS_RELEVE#.ds, ,DS_FIC_COPSS_RELEVE,V91S0P1,Source
SUPprd,Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_04_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_RELEVE#.csv\(2)0, ,SF_REJETS_NB_RAP_ROUTAGE_RELEVE,V92S0P2,Cible
SUPprd,Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_04_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_RELEVE#.csv\(2)0, ,SF_REJETS_BL_RAP_RELEVE_ROUTAGE_EDIT,V94S0P1,Cible
SUPprd,Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT,#PAR_PATH_DATASET##PAR_FIC_COPSS_RELEVE#.ds, ,DS_FIC_COPSS_RELEVE,V127S0P1,Source
SUPprd,Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE.ds, ,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE,V129S0P1,Source
SUPprd,Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT,#PAR_PATH_DATASET#DS_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF.ds, ,DS_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF,V130S0P1,Cible
SUPprd,Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_05_APP_#PAR_FIC_COPSS_RELEVE#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0, ,SF_REJETS_NB_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF,V133S0P1,Cible
SUPprd,Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE,#PAR_PATH_DATASET##PAR_FIC_COPSS_DECOMPTE#.ds, ,DS_FIC_COPSS_DECOMPTE,V0S39P1,Source
SUPprd,Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_06_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_DECOMPTE#.csv\(2)0, ,SF_REJETS_BL_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE,V114S0P1,Cible
SUPprd,Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_06_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_DECOMPTE#.csv\(2)0, ,SF_REJETS_NB_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE,V115S0P2,Cible
SUPprd,Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds, ,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF,V123S0P2,Source
SUPprd,Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds, ,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE,V92S0P1,Cible
SUPprd,Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT,#PAR_PATH_DATASET##PAR_FIC_COPSS_DECOMPTE#.ds, ,DS_FIC_COPSS_DECOMPTE,V0S39P1,Source
SUPprd,Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_07_APP_#PAR_FIC_COPSS_DECOMPTE#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0, ,SF_REJETS_NB_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF,V128S0P1,Cible
SUPprd,Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds, ,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE,V87S0P2,Source
SUPprd,Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT,#PAR_PATH_DATASET#DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF.ds, ,DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF,V92S0P1,Cible
SUPprd,Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_09_APP_#PAR_FIC_COPSS_AUTOFACT#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0, ,SF_REJETS_FONC_NB_RAP_AUTOFACT_ROUTAGE_EDIT,V133S0P1,Cible
SUPprd,Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT,#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds, ,DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT,V87S0P2,Source
SUPprd,Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT,#PAR_PATH_DATASET##PAR_FIC_COPSS_AUTOFACT#.ds, ,DS_FIC_COPSS_AUTOFACT,V88S0P1,Source
SUPprd,Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT,#PAR_PATH_DATASET#DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF.ds, ,DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF,V95S0P1,Cible
SUPprd,Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK,#PAR_PATH_DATASET#DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds,DS_07_RAP_WEBDR_ELIZA_PIVOT_OK,V103S2P1,Cible
SUPprd,Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK,#PAR_PATH_DATASET#DS_06_EXTR_PIVOT_SEANCES_OEUVRES.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_EXTR_PIVOT_SEANCES_OEUVRES.ds,DS_06_EXTR_PIVOT_SEANCES_OEUVRES,V133S0P2,Source
SUPprd,Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK,#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds,DS_03_RAP_WEBDR_ELIZA_PIVOT_OK,V136S0P2,Source
SOC-CLIPIprd,TEST_HEADER,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/applications/soc/clipi/datastage/tmp/Upload/test_header.csv\(2)0, ,Sequential_File_1,V0S1P1,Cible
MGTPRD,LABISExtrOCTAV01OCTAVTR_MOTIFNONGEST,#ParRepTmp#ExtrOCTAVTMOTIFNONGEST.ds, ,OCTAVR_MOTIFNONGEST,V6S0P2,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans01CPTECLI,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans01CPTECLI.ds, ,Ds_LABISIntegDWHSELOL02Trans01CPTECLI,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans01CPTECLI,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrCPTECLI.ds, ,Ds_LABISIntegDWHSELOL01ExtrCPTECLI,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans02CONTRAT,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans02CONTRAT.ds, ,Ds_LABISIntegDWHSELOL02Trans02CONTRAT,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans02CONTRAT,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrCONTRAT.ds, ,Ds_LABISIntegDWHSELOL01ExtrCONTRAT,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans03CTREXEC,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans03CTREXEC_Rejet.ds, ,DS_Rejet_CRTEXEC,V0S106P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans03CTREXEC,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans03CTREXEC.ds, ,Ds_LABISIntegDWHSELOL02Trans03CTREXEC,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans03CTREXEC,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrCTREXEC.ds, ,Ds_LABISIntegDWHSELOL01ExtrCTREXEC,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans04LIGCTREXEC,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans04LIGCTREXEC.ds, ,Ds_LABISIntegDWHSELOL02Trans04LIGCTREXEC,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans04LIGCTREXEC,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrLIGCTREXEC.ds, ,Ds_LABISIntegDWHSELOL01ExtrLIGCTREXEC,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans05SSLIGCTREXEC,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans05SSLIGCTREXEC.ds, ,Ds_LABISIntegDWHSELOL02Trans05SSLIGCTREXEC,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans05SSLIGCTREXEC,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrSSLIGCTREXEC.ds, ,Ds_LABISIntegDWHSELOL01ExtrSSLIGCTREXEC,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans06OFFRESNOUVELLES,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans06OFFRESNOUVELLES.ds, ,Ds_LABISIntegDWHSELOL02Trans06OFFRESNOUVELLES,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans06OFFRESNOUVELLES,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrOFFRESNOUVELLES.ds, ,Ds_LABISIntegDWHSELOL01ExtrOFFRESNOUVELLES,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans08MANDAT,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans08MANDAT.ds, ,Ds_LABISIntegDWHSELOL02Trans08MANDAT,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans08MANDAT,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrMANDAT.ds, ,Ds_LABISIntegDWHSELOL01ExtrMANDAT,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans09OFFRES,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans09OFFRES.ds, ,Ds_LABISIntegDWHSELOL02Trans09OFFRES,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans09OFFRES,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrOFFRES.ds, ,Ds_LABISIntegDWHSELOL01ExtrOFFRES,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans10MANDATREP,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans10MANDATREP.ds, ,Ds_LABISIntegDWHSELOL02Trans10MANDATREP,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans10MANDATREP,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrMANDATREP.ds, ,Ds_LABISIntegDWHSELOL01ExtrMANDATREP,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans11OFFREREF,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans11OFFRESREF.ds, ,Ds_LABISIntegDWHSELOL02Trans11OFFRESREF,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans11OFFREREF,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrOFFRESREF.ds, ,Ds_LABISIntegDWHSELOL01ExtrOFFRESREF,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans12DECLARATION,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans12DECLARATION.ds, ,Ds_LABISIntegDWHSELOL02Trans12DECLARATION,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans12DECLARATION,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrDECLARATION.ds, ,Ds_LABISIntegDWHSELOL01ExtrDECLARATION,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans13FACTURE,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans13FACTURE.ds, ,Ds_LABISIntegDWHSELOL02Trans13FACTURE,V0S94P1,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans13FACTURE,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrFACTURE.ds, ,Ds_LABISIntegDWHSELOL01ExtrFACTURE,V62S0P1,Source
MGTPRD,Jx_LABISIntegDWHSELOL02Trans14LIGFACT,#ParRepDataset#Ds_LABISIntegDWHSELOL02Trans14LIGFACT.ds, ,Ds_LABISIntegDWHSELOL02Trans14LIGFACT,V0S94P2,Cible
MGTPRD,Jx_LABISIntegDWHSELOL02Trans14LIGFACT,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrLIGFACT.ds, ,Ds_LABISIntegDWHSELOL01ExtrLIGFACT,V62S0P1,Source
